MLP;[[200], 3189];0,982;2401,588869333267
MLP;[[200], 3395];0,985;2547,1127202510834
MLP;[[200], 2879];0,978;2169,470090150833
MLP;[[202], 3316];0,98;2531,670624732971
MLP;[[202], 3405];0,987;2593,8695278167725
MLP;[[202], 2947];0,986;2251,559914588928
MLP;[[204], 2947];0,984;2248,67200422287
MLP;[[204], 2919];0,981;2230,7577776908875
MLP;[[204], 3430];0,987;2632,095114469528
MLP;[[206], 2627];0,983;2024,0760869979858
MLP;[[206], 2913];0,986;2267,5462868213654
MLP;[[206], 3093];0,992;2409,9458026885986
MLP;[[208], 2956];0,984;2252,147672176361
MLP;[[208], 2784];0,979;2123,5378756523132
MLP;[[208], 2711];0,987;2068,9583740234375
MLP;[[210], 2955];0,989;2253,0428116321564
MLP;[[210], 2687];0,987;2057,4541964530945
MLP;[[210], 3660];0,988;2803,993678331375
MLP;[[212], 3248];0,986;2484,810166835785
MLP;[[212], 3083];0,983;2367,250904560089
MLP;[[212], 3599];0,985;2753,349909543991
MLP;[[214], 4112];0,992;3155,8534104824066
MLP;[[214], 3102];0,985;2382,062017440796
MLP;[[214], 2880];0,984;2214,713983297348
MLP;[[216], 3342];0,982;2585,078392267227
MLP;[[216], 3290];0,984;2546,629542827606
MLP;[[216], 189];0,865;146,46077394485474
MLP;[[218], 3249];0,98;2518,068547487259
MLP;[[218], 734];0,954;568,8189499378204
MLP;[[218], 3507];0,983;2730,1048123836517
MLP;[[220], 4467];0,99;3487,8801593780518
MLP;[[220], 3970];0,985;3107,7405734062195
MLP;[[220], 3122];0,98;2447,7000045776367
MLP;[[222], 2370];0,98;1860,2431399822235
MLP;[[222], 3332];0,988;2615,051941871643
MLP;[[222], 3472];0,984;2714,0118641853333
MLP;[[224], 3217];0,989;2540,9455535411835
MLP;[[224], 3444];0,985;2709,5867562294006
MLP;[[224], 3265];0,978;2570,1876695156097
MLP;[[226], 3071];0,98;2419,0654485225677
MLP;[[226], 3169];0,986;2499,6692023277283
MLP;[[226], 2266];0,981;1798,5550224781036
MLP;[[228], 3792];0,983;2997,7107956409454
MLP;[[228], 3305];0,994;2615,5970776081085
MLP;[[228], 4071];0,985;3229,8468465805054
MLP;[[230], 3319];0,98;2652,451802253723
MLP;[[230], 3680];0,983;2927,6158440113068
MLP;[[230], 2939];0,978;2335,760853290558
MLP;[[232], 3562];0,99;2903,4106855392456
MLP;[[232], 3543];0,985;2829,8304781913757
MLP;[[232], 3243];0,992;2596,2044966220856
MLP;[[234], 4147];0,99;3317,332499265671
MLP;[[234], 3924];0,989;3143,4232683181763
MLP;[[234], 3269];0,983;2628,7019634246826
MLP;[[236], 3428];0,977;2743,3188483715057
MLP;[[236], 3195];0,992;2562,500295639038
MLP;[[236], 3094];0,987;2481,3066172599792
MLP;[[238], 2973];0,981;2386,7031338214874
MLP;[[238], 2844];0,986;2283,9406917095184
MLP;[[238], 3824];0,985;3069,5824468135834
MLP;[[240], 3770];0,985;3037,81596326828
MLP;[[240], 3316];0,978;2664,874186515808
MLP;[[240], 3149];0,981;2536,0633068084717
MLP;[[242], 3882];0,981;3163,7253408432007
MLP;[[242], 3507];0,983;2848,3866794109344
MLP;[[242], 3640];0,988;2972,781498193741
MLP;[[244], 3515];0,984;2869,676534175873
MLP;[[244], 3122];0,981;2550,218558073044
MLP;[[244], 3438];0,987;2811,2758271694183
MLP;[[246], 3913];0,982;3203,084510564804
MLP;[[246], 4172];0,988;3415,012813806534
MLP;[[246], 3435];0,988;2808,950211286545
MLP;[[248], 2954];0,983;2395,660797357559
MLP;[[248], 3721];0,986;3025,2096331119537
MLP;[[248], 4463];0,99;3627,2955179214478
MLP;[[250], 3824];0,981;3163,3249413967133
MLP;[[250], 3954];0,988;3258,2646667957306
MLP;[[250], 4031];0,981;3331,2404415607452
MLP;[[252], 3393];0,979;2809,790843486786
MLP;[[252], 3897];0,98;3224,32328414917
MLP;[[252], 3696];0,982;3054,92946267128
MLP;[[254], 3133];0,981;2602,4504203796387
MLP;[[254], 3783];0,981;3136,7897062301636
MLP;[[254], 3482];0,984;2886,9060106277466
MLP;[[256], 3797];0,981;3123,311089515686
MLP;[[256], 641];0,791;527,1765079498291
MLP;[[256], 3398];0,982;2792,233405828476
MLP;[[258], 3495];0,99;2924,2468616962433
MLP;[[258], 3538];0,992;2984,461916446686
MLP;[[258], 3840];0,985;3289,17089676857
MLP;[[260], 3422];0,983;2865,8287358283997
MLP;[[260], 3109];0,988;2608,901411294937
MLP;[[260], 3815];0,985;3207,247973918915
MLP;[[262], 3295];0,981;2777,726968765259
MLP;[[262], 3118];0,981;2621,4388206005096
MLP;[[262], 3415];0,986;2870,2289249897003
MLP;[[264], 2969];0,975;2502,9636244773865
MLP;[[264], 3380];0,979;2857,977378129959
MLP;[[264], 3854];0,981;3258,6675128936768
MLP;[[266], 3178];0,987;2683,8814947605133
MLP;[[266], 3433];0,988;2901,0290405750275
MLP;[[266], 4091];0,982;3455,286121606827
MLP;[[268], 3654];0,986;3099,8408138751984
MLP;[[268], 3342];0,988;2831,3831951618195
MLP;[[268], 4155];0,983;3526,372925758362
MLP;[[270], 4007];0,977;3402,9642980098724
MLP;[[270], 3023];0,983;2568,887417793274
MLP;[[270], 3704];0,983;3150,508779525757
MLP;[[272], 632];0,913;542,0488147735596
MLP;[[272], 3771];0,99;3219,709879875183
MLP;[[272], 3330];0,984;2845,5162057876587
MLP;[[274], 4188];0,987;3547,3973395824432
MLP;[[274], 3644];0,988;3088,7205350399017
MLP;[[274], 3117];0,99;2637,9490048885345
MLP;[[276], 4030];0,976;3419,9214882850647
MLP;[[276], 3382];0,983;2870,485401391983
MLP;[[276], 3351];0,99;2846,8511259555817
MLP;[[278], 4120];0,988;3512,326550722122
MLP;[[278], 3444];0,982;2936,548785686493
MLP;[[278], 3736];0,987;3183,4009709358215
MLP;[[280], 4097];0,788;3516,267753601074
MLP;[[280], 3409];0,977;2915,038791656494
MLP;[[280], 3733];0,988;3188,8776705265045
MLP;[[282], 2702];0,981;2307,746614217758
MLP;[[282], 3872];0,991;3320,0502557754517
MLP;[[282], 3578];0,981;3123,728235244751
MLP;[[284], 3421];0,786;2936,514835834503
MLP;[[284], 3948];0,986;3382,627195596695
MLP;[[284], 3735];0,985;3213,0145611763
MLP;[[286], 1373];0,794;1178,6689174175262
MLP;[[286], 3922];0,984;3371,4813442230225
MLP;[[286], 3342];0,985;2874,2776226997375
MLP;[[288], 271];0,2;234,22076439857483
MLP;[[288], 3873];0,989;3358,0364730358124
MLP;[[288], 3703];0,981;3199,0940289497375
MLP;[[290], 3711];0,987;3259,7262461185455
MLP;[[290], 3723];0,977;3264,81840467453
MLP;[[290], 3143];0,98;2764,728187561035
MLP;[[292], 709];0,585;623,3058304786682
MLP;[[292], 3929];0,973;3460,0404663085938
MLP;[[292], 3932];0,985;3461,3701646327972
MLP;[[294], 880];0,256;779,7708885669708
MLP;[[294], 4212];0,988;3719,4062719345093
MLP;[[294], 4041];0,98;3570,8723661899567
MLP;[[296], 4212];0,989;3734,5356838703156
MLP;[[296], 3883];0,982;3443,7510991096497
MLP;[[296], 3802];0,987;3366,2633583545685
MLP;[[298], 3789];0,985;3361,7740211486816
MLP;[[298], 3281];0,98;2905,1246395111084
MLP;[[298], 4146];0,989;3670,7285113334656
MLP;[[300], 4060];0,985;3634,090594291687
MLP;[[300], 4529];0,986;4074,941617488861
MLP;[[300], 4019];0,985;3572,863473892212
MLP;[[310], 3468];0,986;3137,9064598083496
MLP;[[310], 3591];0,982;3230,8837859630585
MLP;[[310], 794];0,281;717,5766830444336
MLP;[[320], 4252];0,988;3880,896463394165
MLP;[[320], 4073];0,99;3712,902451992035
MLP;[[320], 3885];0,991;3544,3930118083954
MLP;[[330], 4498];0,987;4162,993916511536
MLP;[[330], 4242];0,972;3928,1584701538086
MLP;[[330], 13];0,379;12,330386877059937
MLP;[[340], 54];0,208;51,10922431945801
MLP;[[340], 301];0,238;283,1075072288513
MLP;[[340], 711];0,272;667,5672097206116
MLP;[[350], 4768];0,982;4547,249165296555
MLP;[[350], 4797];0,989;4565,337933778763
MLP;[[350], 10];0,371;9,973320722579956
MLP;[[360], 51];0,01;49,46439814567566
MLP;[[360], 228];0,201;220,57208228111267
MLP;[[360], 411];0,435;397,2196636199951
MLP;[[370], 4709];0,985;4605,43061375618
MLP;[[370], 519];0,295;511,17911887168884
MLP;[[370], 177];0,384;174,7953646183014
MLP;[[380], 776];0,271;769,9845271110535
MLP;[[380], 839];0,385;832,6211347579956
MLP;[[380], 377];0,224;375,1312372684479
MLP;[[390], 268];0,336;270,6498861312866
MLP;[[390], 61];0,411;61,63809156417847
MLP;[[390], 442];0,188;443,94839096069336
MLP;[[400], 500];0,184;511,1648049354553
MLP;[[400], 247];0,191;255,33048486709595
MLP;[[400], 2256];0,221;2308,9102323055267
MLP;[[410], 24];0,221;25,222426414489746
MLP;[[410], 170];0,218;177,415678024292
MLP;[[410], 91];0,125;94,91536808013916
MLP;[[420], 144];0,192;151,75449514389038
MLP;[[420], 6069];0,976;6374,864955186844
MLP;[[420], 155];0,398;163,40329957008362
MLP;[[430], 53];0,386;56,69160604476929
MLP;[[430], 38];0,443;40,61885452270508
MLP;[[430], 271];0,393;289,16397285461426
MLP;[[440], 675];0,399;728,0744347572327
MLP;[[440], 325];0,27;353,31453251838684
MLP;[[440], 170];0,297;183,89592909812927
MLP;[[450], 61];0,213;67,09243512153625
MLP;[[450], 18];0,202;19,85400366783142
MLP;[[450], 695];0,207;762,642071723938
MLP;[[460], 1306];0,391;1442,3295495510101
MLP;[[460], 602];0,437;665,1298055648804
MLP;[[460], 52];0,205;57,76461434364319
MLP;[[470], 47];0,207;52,6615846157074
MLP;[[470], 17];0,197;19,163042068481445
MLP;[[470], 1700];0,191;1903,4204235076904
MLP;[[480], 7];0,406;8,1691415309906
MLP;[[480], 123];0,212;139,51064252853394
MLP;[[480], 19];0,206;21,662723064422607
MLP;[[490], 91];0,175;105,32851219177246
MLP;[[490], 68];0,224;78,31624150276184
MLP;[[490], 281];0,393;322,5897855758667
MLP;[[500], 225];0,391;260,62889099121094
MLP;[[500], 231];0,206;267,3463613986969
MLP;[[500], 2217];0,182;2563,1227629184723
MLP;[[510], 55];0,392;65,00640606880188
MLP;[[510], 164];0,194;193,12395977973938
MLP;[[510], 662];0,19;776,6676616668701
MLP;[[520], 659];0,196;784,6677429676056
MLP;[[520], 269];0,215;319,5209128856659
MLP;[[520], 329];0,413;389,9696307182312
MLP;[[530], 19];0,202;23,196473360061646
MLP;[[530], 60];0,19;72,1496934890747
MLP;[[530], 53];0,402;63,73629355430603
MLP;[[540], 51];0,19;61,96799874305725
MLP;[[540], 321];0,274;389,70341444015503
MLP;[[540], 3];0,213;3,918578624725342
MLP;[[550], 185];0,35;228,42146921157837
MLP;[[550], 166];0,411;205,497172832489
MLP;[[550], 5];0,113;6,397313594818115
MLP;[[560], 665];0,266;827,8400189876556
MLP;[[560], 42];0,212;52,50759553909302
MLP;[[560], 1059];0,207;1319,2182812690735
MLP;[[570], 6667];0,415;8352,671496629715
MLP;[[570], 619];0,217;782,2024230957031
MLP;[[570], 1510];0,464;1899,514378786087
MLP;[[580], 30];0,207;38,287657499313354
MLP;[[580], 81];0,208;103,19986009597778
MLP;[[580], 151];0,388;191,27902150154114
MLP;[[590], 192];0,382;245,19660830497742
MLP;[[590], 7];0,208;9,2020103931427
MLP;[[590], 118];0,421;151,96944665908813
MLP;[[600], 705];0,479;906,3361089229584
MLP;[[600], 2];0,189;2,927211284637451
MLP;[[600], 82];0,207;105,77726650238037
MLP;[[610], 81];0,216;105,89384174346924
MLP;[[610], 14];0,192;18,616734266281128
MLP;[[610], 450];0,248;587,2853319644928
MLP;[[620], 78];0,253;102,87585306167603
MLP;[[620], 8];0,244;10,814260005950928
MLP;[[620], 4131];0,409;5742,749505281448
MLP;[[630], 5];0,367;7,0682501792907715
MLP;[[630], 308];0,207;417,8618199825287
MLP;[[630], 596];0,175;818,5573403835297
MLP;[[640], 136];0,209;185,864732503891
MLP;[[640], 9];0,149;12,37258768081665
MLP;[[640], 543];0,216;803,3211615085602
MLP;[[650], 74];0,268;105,2815592288971
MLP;[[650], 137];0,38;190,42251825332642
MLP;[[650], 394];0,275;543,0986104011536
MLP;[[660], 181];0,182;251,1899688243866
MLP;[[660], 449];0,207;621,0727314949036
MLP;[[660], 10];0,182;14,52628207206726
MLP;[[670], 7];0,182;10,841078042984009
MLP;[[670], 1667];0,209;2406,466139793396
MLP;[[670], 25];0,343;35,12058234214783
MLP;[[680], 45];0,0;63,96556544303894
MLP;[[680], 45];0,196;64,42441272735596
MLP;[[680], 282];0,197;410,37111830711365
MLP;[[690], 11];0,174;16,32801651954651
MLP;[[690], 93];0,204;136,3359260559082
MLP;[[690], 48];0,389;70,22339963912964
MLP;[[700], 926];0,044;1364,6174893379211
MLP;[[700], 616];0,221;911,7592341899872
MLP;[[700], 14];0,209;20,76747751235962
MLP;[[710], 417];0,386;666,4933559894562
MLP;[[710], 80];0,181;130,90013360977173
MLP;[[710], 88];0,182;143,98845648765564
MLP;[[720], 590];0,197;927,2467174530029
MLP;[[720], 33];0,357;48,71546387672424
MLP;[[720], 111];0,2;165,68721675872803
MLP;[[730], 91];0,194;137,61136984825134
MLP;[[730], 41];0,387;61,32099199295044
MLP;[[730], 592];0,183;891,781093120575
MLP;[[740], 168];0,206;248,16188383102417
MLP;[[740], 5];0,209;7,6351659297943115
MLP;[[740], 450];0,465;663,3531556129456
MLP;[[750], 194];0,198;288,65892219543457
MLP;[[750], 60];0,571;89,43147087097168
MLP;[[750], 256];0,351;380,55022072792053
MLP;[[760], 6];0,182;9,302578687667847
MLP;[[760], 52];0,257;78,25706672668457
MLP;[[760], 19];0,211;28,875941276550293
MLP;[[770], 7];0,181;10,827888011932373
MLP;[[770], 87];0,181;131,83979964256287
MLP;[[770], 19];0,11;28,979665279388428
MLP;[[780], 29];0,219;44,59701728820801
MLP;[[780], 19];0,206;29,298762559890747
MLP;[[780], 135];0,213;205,6474587917328
MLP;[[790], 4435];0,269;6828,518362283707
MLP;[[790], 22];0,028;34,29869818687439
MLP;[[790], 899];0,208;1387,5790481567383
